review_id	review_text	review_author	review_url	review_domain	review_date	category	is_fake
review_14154	"Roseau, St. John’s, ST. George’s, Basseterre e Kingstown são países com embaixadas do Brasil #boato 

Boato – Lula abriu 67 embaixadas durante seu mandato, inclusive em países desconhecidos como Roseau, St. John’s, ST. George’s, Basseterre e Kingstown para viabilizar propinas.
“ ouvir falar n país roseau … st john ’ s … st george ’ s … basseterre … kingstown … país o brasileiro ouvir falar país lula abrir embaixada pra viabilizar propinar e boca pros cumpanheiros delirante pt lula abrir embaixada mandatar quase inútil o embaixador ernesto araújo fechar falcatruar setores e descobrir golpe aplicar pt roubar encarcerar gente ”"	Kyene Becker	https://www.boatos.org/politica/roseau-st-johns-st-georges-embaixadas-brasil.html	boatos.org		política	1
review_01810	"comitiva governar federal reunir o fundir investimento george soro
desde a manhã de ontem (26), vem sendo compartilhado nas redes sociais um suposto tuíte oriundo do perfil oficial do programa de parcerias de investimentos (ppi), apontando que uma comitiva do governo federal teria se reunido em nova york, nos eua, com representantes do “soros investment fund” – empresa responsável por gerenciar o fundo de investimentos da família do bilionário george soros. nessa reunião também teria estado presente o ministro da infraestrutura, tarcísio gomes de freitas.
valer ressaltar n o programar parceria investimento criar lei nº 13.334 o finalidade ampliar e fortalecer o interação o e o iniciativo privar celebração contrato parceria e medir desestatização"	marco faustino	https://www.e-farsas.com/comitiva-do-governo-federal-se-reuniu-com-o-fundo-de-investimentos-de-george-soros.html	r7.com	27/09/2019	política	1
review_01513	"É #FAKE página que promove suposto processo seletivo dos Supermercados Guanabara
Página não faz parte dos canais oficiais da empresa, que utiliza o site para receber currículos.
página intitular supermercado guanabara anunciar facebook posto empregar loja redar mensagem inscrição o processar marcar ocorrer sexta-feira publicação entanto fake anúncio referir o diverso ocupação segurança auxiliar serviço gerar operador caixa açougueiro e estoquista o o clicar opção candidatar-se o vago o usuário redirecionado página confirmar nome telefonar e-mail experiência e formação entanto o página oficial mercar facebook chamar supermercado guanabara o existir versão falso noto o empresar esclarecer utilizar o facebook prospectar funcionário e o site o único oficial cadastrar currículo"	Extra	https://g1.globo.com/fato-ou-fake/noticia/2019/04/03/e-fake-pagina-que-promove-suposto-processo-seletivo-dos-supermercados-guanabara.ghtml	globo.com	03/04/2019	entretenimento	1
review_12383	"É #FAKE que imagens mostrem rainha Elizabeth II com máscaras da mesma cor da roupa no meio da pandemia de coronavírus
As três fotos que circulam pelas redes sociais foram adulteradas. Todas elas são antigas e foram tiradas em 2015 e 2019. Legenda é falsa.
circular rede social montagem foto rei elizabeth i reinar unir máscara cor roupar o legendar nascer pra rei perder o majestade época coronavírus foto recente e tirar o início epidemiar coronavírus adulterar e o foto o rei aparecer feito euan cherry wenn durante o windsor cup clube polo guard s surrey inglaterra junho"	G1	https://g1.globo.com/fato-ou-fake/noticia/2020/03/24/e-fake-que-imagens-mostrem-rainha-elizabeth-ii-com-mascaras-da-mesma-cor-da-roupa-no-meio-da-pandemia-de-coronavirus.ghtml	globo.com	24/03/2020	política	1
review_07343	"A incrível história do meteorito que iluminou céu da Costa Rica em 2019 e segue intrigando cientistas
Meteorito que caiu em vários pedaços - alguns sobre tetos de casas - se tornou inestimável tesouro científico com possíveis chaves para entender surgimento da vida na Terra.
o evento alarmar milhar pessoa costa rico s 21h dia abril o céu iluminar e ouviu-se forte explosão centena pequeno rocha cair terra n márcio campo muñoz descansar casar ouvir série batido telhar casar o barulhar e uivo cachorro o assustar o chocar aumentar o forte estrondar fundir casar o o verificá-lo encontrar pedrar quentar chão cheirar intenso gás cozinhar marcia morar comunidade o caporal aguar zarco cantón san carlos localizar quilômetros o o norte capital costa rico san josé"	BBC	https://g1.globo.com/ciencia-e-saude/noticia/2020/08/21/a-incrivel-historia-do-meteorito-que-iluminou-ceu-da-costa-rica-em-2019-e-segue-intrigando-cientistas.ghtml	globo.com	21/08/2020	ciência	-1
review_16855	"F. Bolsonaro diz não saber sobre depósitos feitos por Queiroz a sua esposa  

o senador flavio bolsonaro republicanos-rj afirmar depoimento o o mp-rj ministério público rir janeiro desconhecer depósito feito ex-assessor parlamentar fabrício queiroz o familiar informação jornal o globo flavio outro membro família receber dinheiro funcionário alerj assembleia legislativo rir janeiro época deputar estadual o depoimento flavio contrariar investigação mp-rj inquérito supor esquema rachadinha o quebrar sigilar bancário antigo funcionário flavio promotor descobrir depósito r$ dinheiro contar mulher senador fernanda bolsonaro queiroz agostar"		https://noticias.uol.com.br/politica/ultimas-noticias/2020/08/10/f-bolsonaro-diz-nao-saber-sobre-depositos-feitos-por-queiroz-a-sua-esposa.htm	uol.com.br	10/08/2020	política	-1
review_08532	"Reino Unido oferece novos vistos a cidadãos de Hong Kong  

Os cidadãos de Hong Kong que tiverem um ""passaporte britânico de ultramar"" poderão solicitar vistos para morar e trabalhar no Reino Unido a partir de domingo, informou o governo britânico, que havia prometido esta medida no âmbito de seu enfrentamento com Pequim pelas liberdades nesta ex-colônia britânica. Até agora, os moradores do território que Londres retrocedeu à China em 1997 só podiam visitar o Reino Unido durante seis meses, sem autorização para trabalhar. Mas com estes vistos, poderão permanecer por cinco anos e pedir a cidadania britânica depois."		https://www.uol.com.br/nossa/noticias/afp/2021/01/29/reino-unido-oferece-novos-vistos-a-cidadaos-de-hong-kong.htm	uol.com.br	29/01/2021	saúde	-1
review_18490	"Harry e Meghan se isolam em mansão de R$ 105 mi cedida por ator, diz jornal  

o príncipe harry o duque meghan markle e o filhar archie prevenir coronavírus mansão luxuoso avaliar milhão dólar quase r$ milhão acordar o cotação atual cedido dono o ator tyler perry o informação publicar jornal daily mail reinar unir o mansão ficar beverly hills região o angeles unir e vizinho rico e discreto o princípio gerar preocupação polêmicas tabloides o daily mail o propriedade banheiro portão extremamente guardar equipar segurança e ficar localizar condomínio fechar alto padrão beverly ridge montanha califórnio meghan e harry extremamente cauteloso manter base o angeles segredar o time d ajudar o escolher o localização transição tranquilo o angeles fonte anônima o o daily mail"		https://tvefamosos.uol.com.br/noticias/redacao/2020/05/07/harry-e-meghan-se-isolam-em-mansao-de-r-105-mi-cedida-por-ator-diz-jornal.htm	uol.com.br	07/05/2020	saúde	-1
review_18652	"Nômades digitais: startup em Portugal recebe inscrições para quem quer local para trabalhar à distância
Ilha da Madeira criou vila na Europa para receber trabalhadores de diversos países. Espaço de escritórios e internet são gratuitos, mas aluguel de apartamento custa, em média, mil euros (cerca de R$ 6.500).
o ilhar madeirar região autônoma portugal criar vila atrair profissional nômades digitar pessoa casar fixo e trabalhar mundo remotamente o iniciativo inédito europa e liderar startup o governar regional o proposto movimentar o economia o o oferecer paradisíaco trabalhador objetivo trazer pessoa ilhar madeirar e deixá-las trabalhar madeirar entidade privar ajudar ganhar dinheiro e o economia beneficiar carlos lopes diretor startup responsável projeto estação trabalhar ilhar e o conexão internet durante o expediente gratuito garantir vago precisar inscrever e aguardar o reposto organizador"	Leonardo Monteiro, Jornal Hoje	https://g1.globo.com/economia/tecnologia/noticia/2021/05/24/nomades-digitais-startup-em-portugal-recebe-inscricoes-para-quer-um-local-para-trabalhar-a-distancia.ghtml	globo.com	24/05/2021	política	-1
review_13698	"carlos bolsonaro publicar foto armar e florir o morte marielle
é verdade que carlos bolsonaro publicou em seu perfil do twitter uma foto segurando uma arma e flores, poucos minutos após a morte da vereadora marielle franco?
o descobrir denunciar site et urbs magno dia novembro e rapidamente compartilhar diverso site e blogs o reportagem internautas descobrir o vereador carlos bolsonaro haver postar perfil twitter foto segurar vaso florir e armar acordar o publicação o postagem feito carlos minuto o confirmação morte vereador marielle franco março o entender o político comemorar assassinato"	gilmar lopes	https://www.e-farsas.com/carlos-bolsonaro-publicou-foto-com-arma-e-flores-logo-apos-a-morte-de-marielle.html	r7.com	24/11/2019	política	1
review_18974	"Tribunal de Haia não chamou ditadura brasileira de ""regime democrático""  

polêmica celebrar o golpe militar completar hoje ano mensagem começar o circular internet afirmar o tribunal haia considerar o período ditadura brasil regime democrático tribunal internacional justiçar haia holanda reconhecer o regime militar brasil governar regime democrático e ditadura opressor jamais propor o submeter general presidente o julgamento crime o humanidade o mensagem haver registrar algum o tribunal internacional justiçar classificar o período ditadura militar brasil e regime democrático"	Lucas Borges Teixeira	https://noticias.uol.com.br/confere/ultimas-noticias/2019/03/31/tribunal-de-haia-nao-chamou-ditadura-brasileira-de-regime-democratico.htm	uol.com.br	31/03/2019	política	1
review_00483	"É #FAKE que Frederick Wassef seja advogado de Adélio Bispo
Dono do sítio onde estava Fabrício Queiroz, ex-assessor de Flávio Bolsonaro, defendeu presidente Jair Bolsonaro no caso da facada, e não seu agressor.
circular rede social frederick wassef advogar sítio atibaia sp presar fabrício queiroz ex-assessor senador flávio bolsonaro defensor adélio bispar oliveira homem esfaquear o candidatar o presidente jair bolsonaro campanha eleitoral contrário wassef representar bolsonaro n casar o agressão ocorrer dia setembro durante o campanha eleitoral cidade juiz mg e encerrar justiçar o nome wassef constar processar consulto eletrônica afirmar defender bolsonaro casar o informação referendar planalto d segunda-feira o advogar hoje senador flávio bolsonaro investigação justiçar rir janeiro o casar “ rachadinha ” o político acusar receber salário funcionário gabinete parlamentar assembleia legislativo alerj flávio deputar o"	Roberta Pennafort, CBN	https://g1.globo.com/fato-ou-fake/noticia/2020/06/23/e-fake-que-frederick-wassef-seja-advogado-de-adelio-bispo.ghtml	globo.com	23/06/2020	política	1
review_13082	"Com fase vermelha, comerciantes em praias de Santos falam em prejuízo  

comerciante quiosque e ambulante atuam faixar arear praia santo litoral paulo preocupar o anúncio governar retornar fase vermelho planar sp o semana o categoria afetadas crise gerar pandemia coronavírus março o setembro praia permanecer fechar ouvir uol comerciante quedo movimentar normal contar restrição provocar covid-19 haver ano comercializar alimento e bebido quiosque praia gonzaga simião bispar oliveira comerciante antigo cidade e apesar experiência acumular o r$ prejuízo durante o período o quiosque ficar fechar o desfazer mercadoria cocus jogar governo ajudar banco emprestar dinheiro imposto continuar cobrar encargo funcionário e contar quiosque máscara seguir medir sanitário colocar cordão isolamento organizar fechar aguentar simião bispar oliveira"	Maurício Businari	https://noticias.uol.com.br/cotidiano/ultimas-noticias/2021/01/23/com-fase-vermelha-comerciantes-em-praias-de-santos-falam-em-prejuizo.htm	uol.com.br	23/01/2021	saúde	-1
review_18514	"SP começa hoje a vacinar pessoas de 50 a 54 anos com comorbidade  

o paulo comedir o vacinar hoje o covid-19 pessoa o ano comorbidades deficiência permanente bpc o estimativo governar estadual pessoa d receber o dosar vacinar vacinar o cidadão preciso comorbidade encaixar lista estabelecido governar federal planar nacional imunização o lista abaixar necessário comprovar o complicação e necessário documento exame relatório atestar prescrição médico bilhete único especial constatar o existência problema saudar cadastro previamente existente ubss unidade básico saudar utilizar"		https://noticias.uol.com.br/saude/ultimas-noticias/redacao/2021/05/14/sp-vacinacao-covid-19-comorbidades-50-54-anos.htm	uol.com.br	14/05/2021	saúde	-1
review_07926	"Rede de supermercado não obrigou funcionários a comemorarem o golpe de 1964  

foto funcionário redar supermercado aparecer facebook o mensagem o empresar equipar o uniformar militar comemorar o golpe dia março compartilhar 7.000 facebook o imagem mostrar caixa redar atacar roupar camuflar verde-oliva simular o fardar militar o divulgar informação falso indicar o redar supermercado errar o o atribuir o foto e suposição uniforme"	Lucas Borges Teixeira	https://noticias.uol.com.br/confere/ultimas-noticias/2019/04/06/rede-de-supermercado-nao-obrigou-funcionarios-a-comemorarem-o-golpe-de-64.htm	uol.com.br	06/04/2019	entretenimento	1
review_01950	"'Semana Brasil' será em setembro para impulsionar economia, apesar da pandemia  

O governo do presidente Jair Bolsonaro anunciou nesta terça-feira apoio a uma campanha de uma semana especial de vendas do comércio no início de setembro nos moldes da ""Black Friday"", mesmo em um momento em que o Brasil atingiu a marca de quase 96 mil mortos pela covid-19 e sem qualquer indicativo de trégua da pandemia do novo coronavírus. A Secretaria Especial de Comunicação Social do governo anunciou uma nova edição da ""Semana Brasil"", evento que ocorrerá entre os dias 3 e 13 do próximo mês, que tem por objetivo ""unir todo o comércio e varejo do país para celebrar a retomada, com segurança, da economia e dos empregos"", segundo nota divulgada pelo órgão. ""Iniciativa da Secretaria Especial de Comunicação Social do Ministério das Comunicações, coordenada pelo IDV (Instituto para Desenvolvimento do Varejo), a Semana é alicerçada em três pilares: colaboração, otimismo e oportunidade; e será a primeira data comemorativa do varejo após a reabertura do comércio. Com ofertas especiais oferecidas durante o período do evento, espera-se iniciar uma retomada robusta da economia nacional"", disse a nota. A Secom informou que, na ocasião, vai lançar uma campanha de publicidade com o mote: ""Todos juntos com segurança pela retomada e o emprego"". Segundo o órgão, no ano passado, segundo a Ebit/Nielsen, as vendas online cresceram 41% durante a ""Semana Brasil"" em relação ao mesmo período de 2018. As vendas no varejo registraram crescimento nominal de 11,3% no mesmo período, segundo levantamento da Cielo."		https://economia.uol.com.br/noticias/reuters/2020/08/04/governo-anuncia-semana-brasil-em-setembro-para-impulsionar-comercio-apesar-da-pandemia.htm	uol.com.br	04/08/2020	saúde	-1
review_16558	"Em meio a aberturas, Sul vê casos de coronavírus subirem 86% em uma semana  

O número de novos casos de coronavírus no Sul do país quase dobrou na última semana, de acordo com levantamento do UOL com os dados do Ministério da Saúde. O crescimento acontece em um período em que os estados da região têm flexibilizado as medidas de isolamento social, permitindo a reabertura do comércio e de instalações religiosas, por exemplo. Dois fatores podem ser as causas para o resultado: os baixos índices de isolamento social em dias úteis nos três estados da região e a taxa de reprodução do vírus. Hoje, nenhum estado do país tem taxa de reprodução abaixo de 1 —o que significaria que a epidemia estaria em tendência de queda. Na semana epidemiológica 20, cuja referência é o período entre 11 e 17 de maio, os três estados do Sul haviam acumulado 2.991 novos casos de pessoas com a covid-19. Na semana 21, encerrada no domingo (24), foram 5.581, um crescimento de cerca de 86%. Essa foi a maior alta na comparação com as outras quatro regiões do país. Considerando todo o país, a quantidade de novos casos na semana passada cresceu 55,8% no mesmo período. Sudeste, Norte e Nordeste oscilaram entre 59,4% e 51,8%. No Centro-Oeste, a alta foi de 36,9%."	Nathan Lopes	https://noticias.uol.com.br/saude/ultimas-noticias/redacao/2020/05/26/sul-casos-de-coronavirus-semana-crescimento.htm	uol.com.br	26/05/2020	saúde	-1
review_04522	"Celso de Mello não se aposentou do STF por invalidez  

o aposentadoria ministrar celso mello stf supremo tribunal federal terça-feira semana ano e aposentar compulsoriamente gerar falso rede social internautas trocar aposentadoria voluntário motivo médico aposentadoria invalidez.segundo mensagem mello pedir aposentadoria invalidez n semana aproveitar isenção impor render"	Do UOL, em São Paulo	https://noticias.uol.com.br/confere/ultimas-noticias/2020/10/15/celso-de-mello-stf-nao-se-aposentou-por-invalidez.htm	uol.com.br	15/10/2020	política	1
review_15907	"'Devo ser a voz de todos, não a voz de um', diz Lira em discurso na Câmara  

recém-eleito presidente câmara voto o deputar federal arthur lira pp-al discursar união casar prometer respeitar diferençar e ouvir pé o o cadeira presidência homenagear o presente o levar vitória e gesto respeitar o plenário explicar o verdadeiro e único presidente câmara prometer respeitar presidente forçar vivo d casar legislativo colegiados o proporcionalidade e o plenário câmara instituição o voz o voz confundir cadeira presidência e jamais irar confundir deputar igual o e o cadeira irar ocupar temporariamente n legislatura arthur lira progressistas-al presidente eleito câmara"		https://noticias.uol.com.br/politica/ultimas-noticias/2021/02/01/devo-ser-a-voz-de-todos-nao-a-voz-de-um-diz-lira-em-discurso-na-camara.htm	uol.com.br	01/02/2021	saúde	-1
review_08573	"Hackers mundiais divulgam fraudes da urna eletrônica e democracia hackeada pelo PT #boato 

Hackers mundiais divulgam fraudes da urna eletrônica e democracia hackeada pelo PT #boato
“ hackers mundial decidir divulgar o fraude o eleição brasileiro passar o passar parir ficar nenhum dúvida detalhar o pt chegar o o o implantar o maldizer urna o brasil pensar n ” lula n evento fisl apresentar parir hackers mundo richard stallman marcelo branco o hacker richard stallman lula e sergio amadeu provavelmente contatos lula o hackers o tse contato stellman ” stallman falar eleição presidencial brasil málaga o blog marcelo branco acesse feeeddeeeeuuu expor ”"	Kyene Becker	https://www.boatos.org/tecnologia/hackers-mundiais-decidem-divulgar-fraudes-urna-eletronica-democracia-hackeada-pelo-pt.html	boatos.org	03/08/2021	entretenimento	1
review_14017	"STJ confirma arquivamento de investigação contra governador de SC  

o superior tribunal justiçar stj confirmar o arquivamento investigação aberto o governador santo catarino carlos moisés psl esteirar comprar respirador pulmonar r$ milhão tratar paciente covid-19 o decisão formalizar julgamento n quarta-feira atender o pedir ministério público federal mpf concluir o fase investigação apresentar ação atar improbidade administrativo moisés avaliação procurador provar colhido permitir concluir haver participação governador crime apurar pacífico jurisprudência d cortar promover o arquivamento ministério público federal obrigatório o acolhimento escrever o ministrar benedito gonçalves relator casar"	Rayssa Motta e Pepita Ortega	https://noticias.uol.com.br/ultimas-noticias/agencia-estado/2021/04/15/stj-confirma-arquivamento-de-investigacao-contra-governador-de-sc.htm	uol.com.br	15/04/2021	política	-1
review_16342	"Cadu Barcellos emprestou HB20 para Adélio Bispo atacar Bolsonaro #boato 

Boato – O diretor Cadu Barcellos, morto no Rio de Janeiro, emprestou um HB20 para Adélio Bispo atacar Bolsonaro e chamou Jesus de homossexual.
olhar interessante o falecer diretor portar fundo o petulância chamar o jesus homossexual o falecer nome veículo hb20 utilizar adélio bispar o falecer comunista mimimi ferrenho defensor bandidagem “ vítima sociedade ” tá assassinar vítima sociedade"	Edgard Matsuki	https://www.boatos.org/entretenimento/cadu-barcellos-emprestou-hb20-adelio-atacar-bolsonaro.html	boatos.org	13/11/2020	entretenimento	1
review_19144	"Brasil tem mais de 135 mil mortes por Covid-19; curvas estão em queda em 13 estados e no DF
País tem 135.031 óbitos confirmados e 4.457.443 diagnósticos de Covid-19, segundo o consórcio dos veículos de imprensa.
O consórcio de veículos de imprensa divulgou novo levantamento da situação da pandemia de coronavírus no Brasil a partir de dados das secretarias estaduais de Saúde, consolidados às 20h desta quinta-feira (17).  O país registrou 857 mortes pela Covid-19 confirmadas nas últimas 24 horas, chegando ao total de 135.031 óbitos desde o começo da pandemia. Com isso, a média móvel de novas mortes no Brasil nos últimos 7 dias foi de 779 óbitos, uma variação de -9% em relação aos dados registrados em 14 dias.  Em casos confirmados, já são 4.457.443 brasileiros com o novo coronavírus desde o começo da pandemia, 35.757 desses confirmados no último dia. A média móvel de casos foi de 31.097 por dia, uma variação de -22% em relação aos casos registrados em 14 dias.  No total, 2 estados apresentaram alta de mortes: RO e PE"	G1	https://g1.globo.com/bemestar/coronavirus/noticia/2020/09/17/casos-e-mortes-por-coronavirus-no-brasil-em-17-de-setembro-de-2020-segundo-consorcio-de-veiculos-de-imprensa.ghtml	globo.com	17/09/2020	ciência	-1
review_05237	"Ao contrário do que afirma post,  ivermectina em altas doses pode causar até convulsão

enganoso postagem médico o twitter e o instagram afirmar o ivermectina remédio segurar alto dose e estudo comprovar suar ação antiviral o profissional defender o substância o tratamento precoce o covid-19 haver o estudar comprovar o eficácia antiparasitário n sentir e o desaconselhar pelar organização mundial saudar oms e pelar farmacêutico merck produzir o drogar o unir especialista afirmar nenhum medicamentar segurar dose excessivo"	Comprova	https://projetocomprova.com.br/publicações/ao-contrario-do-que-afirma-post-ivermectina-em-altas-doses-pode-causar-ate-convulsao/	projetocomprova.com.br	2021-06-16	saúde	1
review_05133	"Foto mostra caça de baleias e mar de sangue na Noruega #boato 

Boato – Imagem mostra o resultado da caça de baleias na Noruega e é exemplo de como Brasil cuida melhor do meio ambiente do que o país nórdico.
o noruega falar o brasil cuidar melhor ambientar mostrar foto … o livrar o caçar o balear comércio carnar mar sangue caçar balear noruega ensinar o brasil o proteção ambiental e lição moral amazônia"	Edgard Matsuki	https://www.boatos.org/mundo/foto-caca-de-baleias-noruega.html	boatos.org	17/08/2019	mundo	1
review_15020	"Brasil chega a 3.125 mortos em média na semana, o maior índice da pandemia  

n segunda-feira o brasil voltar o registrar alto inédito médio morte causar covid-19 intervalar dia semana 3.125 pessoa perder o vidar contar doença médio o marcar 3.119 óbito período registrar haver dia 1º abril o 82º dia consecutivo o índice ficar acima o médio semanal ajudar o corrigir distorção pontuar quedo costumar registrar o semana e feriar contar plantão secretariar saudar obtido consórcio veículo imprensar o uol juntar s secretariar estadual saudar o confirmação 1.738 óbito e hoje 355.031 vidar perdido o pandemia o diagnosticar subir o 13.521.409 o inclusão 38.866 caso"	Ana Caratchuk, Douglas Porto, Thaís Augusto e Ricardo Espina	https://noticias.uol.com.br/saude/ultimas-noticias/redacao/2021/04/12/covid-19-coronavirus-mortes-casos-12-de-abril.htm	uol.com.br	12/04/2021	política	-1
review_10207	"Homenagem a Aldir Blanc abre projeto musical no Rio durante pandemia  

o guardar municipal rir janeiro início o o projeto abraçar musical guardar coração levar músico bandar sinfônica apresentar espaço público durante o período isolamento social decorrente pandemia coronavírus endereço elevar caso copacabana barrir tijuca e campar receber apresentação quarteto dividir agendar o zonar sul e outro o zonar norte o repertório apresentação incluir o bêbado e o equilibrista composição aldir blanc — morrer segunda-feira vítima complicação decorrente covid-19 — parceria joão bosco canção wave tom jobim e o marchar cidade maravilhoso andré filhar apresentar querer proporcionar alegria esperançar e sensibilizar pessoa mostrar vidar importar e ninguém n pandemia o lutar o coronavírus continuar diariamente cidade diverso medir adotadas prefeitura conter o disseminação doença e salvar vidar declarar o inspetor-geral josé ricardo soar comandante guardar municipal"		https://noticias.uol.com.br/cotidiano/ultimas-noticias/2020/05/06/rio-inicia-projeto-musical-durante-pandemia-com-homenagem-a-aldir-blanc.htm	uol.com.br	06/05/2020	saúde	-1
review_15092	"Cães estão sendo testados para identificar o novo coronavírus precocemente  

buscar formar detectar o presença covid-19 pesquisador britânico universidade london school of hygiene and tropical medicinar e durham testar o capacidade cachorro identificar o coronavírus manifestação doença experiente farejar odorar malária parkinson e certo tumor cão raça labrador e cocker missão identificar paciente covid-19 descobrir o aptidão cachorro estudioso dividir o pesquisar fase animar constantemente contato o cheirar suor hálito paciente infectar e acessório máscara proteção etapa durar o semana pesquisador analisar resultar e aprovar governar britânico cão levar situação dia o dia investigar pessoa horar contar d alto indivíduo analisar o ministério saudar britânico utilizá-los locar aeroporto e entrar território grã-bretanha doença respiratório o covid-19 mudar odorar corpo afirmar o professor james logan london school of hygiene and tropical medicinar casar o experimentar bem-sucedido o governar inglês investir capacitação cão farejador covid-19"	Nicola Ferreira	https://www.uol.com.br/vivabem/noticias/redacao/2020/07/08/caes-estao-sendo-testados-para-identificar-o-novo-coronavirus-precocemente.htm	uol.com.br	08/07/2020	saúde	-1
review_08758	"Vírus não foi feito na França e vacinas não são uma iniciativa globalista para reduzir a população

o instituto pasteur negar acusação feito vídeo verificar especialista teoria conspiratório fundamentar e procurar homem aparecer gravação oferecer provar"	Comprova	https://projetocomprova.com.br/publicações/virus-nao-foi-feito-na-franca-e-vacinas-nao-sao-uma-iniciativa-globalista-para-reduzir-a-populacao/	projetocomprova.com.br	2020/12/02	saúde	1
review_12409	"Luciano Hang diz que quem não votou em Bolsonaro deixa produtos da Havan com mau cheiro #boato 

Boato – O dono da Havan, Luciano Hang, disse que quem não votou em Bolsonaro (petistas) não deveria entrar nas loas, pois deixa os produtos com mau cheiro. A declaração foi dada após o rompimento de contrato publicitário com a Globo.
“ gostar bolsonaro dever entrar loja deixar cheirar produto exposto ” palavra luciano hang dono havan romper contratar publicitário o globo ”"	Raiane Gonoli	https://www.boatos.org/politica/luciano-hang-quem-nao-votou-bolsonaro-deixa-produtos-mau-cheiro.html	boatos.org	25/11/2019	política	1
review_03053	"Imprensa internacional destaca ameaça de Bolsonaro a jornalista  

o ameaçar jair bolsonaro o repórter jornal o globo destacar imprensar internacional o falir presidente chamar o atenção veículo unir inglaterra argentino e índio durante visitar catedral brasília bolsonaro questionar depósito feito policial militar aposentar e ex-assessor fabrício queiroz contar bancário primeira-dama michelle bolsonaro respostar o o jornalista vontade encher bocar porrada o cnn norte-americana relatar o ocorrer e afirmar o presidente bolsonaro comentar alegação o publicação ressaltar o família bolsonaro enfrentar investigação o sky news falar o prisão queiroz e analisar perguntar queiroz continuar o perseguir o família bolsonaro investigação incomodar o presidente e prejudicar promessa tolerar o corrupção"		https://noticias.uol.com.br/internacional/ultimas-noticias/2020/08/24/imprensa-internacional-repercute-ameaca-de-bolsonaro-a-jornalista.htm	uol.com.br	24/08/2020	política	-1
review_07835	"'Minions 2' ganha nova data em 2021 após adiamento por coronavírus  

minions o origem gru datar chegar o cinema o universal e o illumination anunciar haver semana o adiamento filmar decorrência precaução o pandemia coronavírus decidir lançar o sequência julho datar claro referir inicialmente o o lançamento eua — brasil o longo seguir estrear confirmar o informação deadline datar minions tomar o sequência sucesso animação sing continuação longo o universal empurrar produção julho dezembro feriar natal o adaptação cinematográfico musical wicked marcar estrear natalina ficar datar definir"		https://entretenimento.uol.com.br/noticias/redacao/2020/04/01/minions-2-ganha-nova-data-em-2021-apos-adiamento-por-coronavirus.htm	uol.com.br	01/04/2020	saúde	-1
review_05317	"Fiocruz pedirá à Anvisa ainda nesta semana autorização para uso emergencial da vacina de Oxford que será importada da Índia

o fundação oswaldo cruz fiocruz confirmar pretender apresentar n semana agência nacional vigilância sanitário anvisa o documentação necessário pedir autorização emergencial milhão dose vacinar desenvolvido farmacêutico britânico astrazeneca o universidade oxford comprar instituto serum índio o executivo instituto o governar país autorizar o vender o exterior nenhum lotar imunizante o população incluir riscar vacinar voltar e confirmar o exportação autorizar ministério saudar e exterior brasil haver “ proibição oficial ” governar indiano exportação “ confirmar o importação milhão dose vacinar astrazeneca oxford produzir índio datar provável entregar o mear janeiro ” informar o itamaraty noto divulgar n terça-feira seguir o governar federal afirmar outro comunicar “ negociação o fundação oswaldo cruz fiocruz e o instituto serum índio o importação brasil quantitativo inicial dose imunizante o covid-19 encontram-se estágio avançar ” o governar confirmar dose chegar n site oficial o fiocruz publicar noto afirmar “ paralelamente s negociação comprar d vacinar técnico fiocruz e astrazeneca reunir novamente o agência nacional vigilância sanitário anvisa n terça-feira 5/1 discutir o pedir emergencial milhão vacinar pronto o importar o encontrar tratar detalhamento documento dever apresentar submissão o objetivo alinhamento garantir submetido acordar requisito estabelecido agência o avaliação ocorrer o rapidamente ” o texto “ o fiocruz aguardar o recebimento informação astrazeneca e instituto serum relativo produção e o o controlo qualidade vacinar submeter formalmente o pedir autorização emergencial vacinar anvisa o expectativa o pedir realizar semana ” domingo horar o brasil anunciar o acordar o comprar milhão dose pronto imunizante o ceo serum adar poonawalla associated press e reuters o exportação vetar governar país asiático o população indiano vulnerável covid vacinar n terça-feira entanto negar haver restrição exportação imunizante o recuar ocorrer mensagem divulgar redar social executivo incluir comunicar conjuntar o serum e o bharat biotech farmacêutico indiano responsável desenvolvimento vacinar candidato o covid-19 o covaxin mencionar afirmação categórico feito o agência notícia domingo sentir contrário poonawalla enfatizar o exportação dose liberar “ país ”"	Extra	https://extra.globo.com/noticias/coronavirus/fiocruz-pedira-anvisa-ainda-nesta-semana-autorizacao-para-uso-emergencial-da-vacina-de-oxford-que-sera-importada-da-india-24825518.html	globo.com	Publicado	saúde	-1
