review_id	review_url	review_domain	claim_ids	is_fake
review_04515	https://www.aosfatos.org/noticias/e-falso-que-ponte-foi-construida-em-11-meses-pelo-governo-bolsonaro/	aosfatos.org	[1149850274619678721]	-1
review_05399	https://aosfatos.org/noticias/e-falso-que-video-mostra-operacao-do-exercito-para-prender-imigrantes-ilegais/	aosfatos.org	[1164802352131371008]	-1
review_08086	https://g1.globo.com/fato-ou-fake/noticia/2018/10/25/e-fake-que-simulacao-de-sexo-em-teatro-seja-no-brasil-e-tenha-relacao-com-haddad.ghtml	globo.com	[1084261085195235328]	-1
review_13094	https://g1.globo.com/fato-ou-fake/noticia/2018/10/09/e-fake-que-haddad-disse-apos-1o-turno-que-vai-fazer-lula-ser-presidente-do-brasil.ghtml	globo.com	[1026444596186959872]	-1
review_02593	https://checamos.afp.com/na-verdade-o-deputado-glauber-braga-quer-que-apenas-os-presos-que-trabalham-sejam-amparados-pela-clt	afp.com	[1045358429047590913]	-1
review_04678	https://www.aosfatos.org/noticias/video-que-mostra-policiais-sendo-agredidos-nao-foi-gravado-em-paraisopolis/	aosfatos.org	[1240975408050438145]	-1
review_04982	https://poligrafo.sapo.pt/fact-check/e-obrigatorio-ter-uma-declaracao-que-ateste-estar-a-trabalhar-para-poder-sair-a-rua	sapo.pt	[1248997179139788800]	-1
review_07583	https://poligrafo.sapo.pt/fact-check/militantes-da-esquerda-no-brasil-estao-a-destruir-estradas-para-prejudicar-o-governo-de-bolsonaro	sapo.pt	[1157842285939310592]	-1
review_14230	https://observador.pt/factchecks/fact-check-fotografia-mostra-fila-para-o-algarve-em-junho-de-2020/	observador.pt	[1154757995877797895]	-1
review_17040	https://politica.estadao.com.br/blogs/estadao-verifica/boato-falso-diz-que-projeto-de-lei-na-camara-quer-legalizar-o-incesto/	estadao.com.br	[1270765111020531718]	-1
review_13422	https://poligrafo.sapo.pt/fact-check/china-sugeriu-ao-brasil-a-aplicacao-da-pena-de-morte	sapo.pt	[1098248521386475520]	-1
review_19477	https://piaui.folha.uol.com.br/lupa/2019/05/10/verificamos-marielle-got/	uol.com.br	[1105554128615415809]	-1
review_10831	https://poligrafo.sapo.pt/fact-check/miguel-esteves-cardoso-disse-ou-escreveu-frase-homofobica-contra-orgulho-gay-que-circula-nas-redes-sociais	sapo.pt	[1256721092581916673]	-1
review_09270	https://poligrafo.sapo.pt/fact-check/coronavirus-mariana-mortagua-defende-nacionalizacao-de-hospitais-privados-para-tratar-reclusos	sapo.pt	[1164933308163268608]	-1
review_11486	https://politica.estadao.com.br/blogs/estadao-verifica/homem-e-confundido-com-suspeito-de-matar-marielle-em-foto-com-bolsonaro-e-filho/	estadao.com.br	[1105554128615415809]	-1
review_12141	https://poligrafo.sapo.pt/fact-check/denzel-washington-explode-chamou-os-democratas-de-mentirosos-e-abandonou-o-partido-verdadeiro-ou-falso	sapo.pt	[1001095053924864001]	-1
review_15477	https://piaui.folha.uol.com.br/lupa/2019/04/16/verificamos-bolsonaro-ingleses/	uol.com.br	[1117889888110518272]	-1
review_15719	https://poligrafo.sapo.pt/fact-check/bill-gates-ja-tinha-previsto-a-epidemia-do-novo-coronavirus-em-2015	sapo.pt	[1277787130362761217]	-1
review_16490	https://checamos.afp.com/nao-medidas-fazem-parte-de-um-projeto-do-governo-mas-ainda-aguardam-aprovacao-do-congresso	afp.com	[1115949197092696066]	-1
review_15647	https://observador.pt/factchecks/mulher-que-trabalhou-40-anos-recebe-apenas-250-euros-de-reforma/	observador.pt	[1099022532802420736]	-1
review_01082	https://www.aosfatos.org/noticias/imagem-de-protesto-pelo-impeachment-circula-como-se-fosse-de-ato-por-bolsonaro/	aosfatos.org	[1046142513499840513]	-1
review_10162	https://www.boatos.org/politica/salim-mattar-dono-da-localiza-grava-video-criticando-quarentena-congresso-apoiando-bolsonaro.html	boatos.org	[1042436525626150912]	-1
review_13677	https://g1.globo.com/fato-ou-fake/noticia/2018/10/18/e-fake-que-audio-revela-haddad-e-manuela-tramando-contra-exercito-e-bolsonaro.ghtml	globo.com	[1052710832474284032]	-1
review_11679	https://poligrafo.sapo.pt/fact-check/a-organizacao-das-nacoes-unidas-indica-que-ha-112-generos-distintos	sapo.pt	[1001095053924864001]	-1
review_12681	https://poligrafo.sapo.pt/fact-check/os-eua-ja-produziram-uma-vacina-que-cura-o-novo-coronavirus	sapo.pt	[1277787130362761217]	-1
review_03871	https://www.aosfatos.org/noticias/e-falso-que-jornalista-guga-chacra-disse-ter-nojo-do-brasil/	aosfatos.org	[1169930350648287234]	-1
review_17320	https://checamos.afp.com/nao-depois-das-eleicoes-haddad-nao-disse-que-lula-ira-acompanha-lo-no-planalto	afp.com	[1026444596186959872]	-1
review_11883	https://piaui.folha.uol.com.br/lupa/2020/01/07/verificamos-tempestade-australia/	uol.com.br	[1214187981671718914]	-1
review_04915	https://g1.globo.com/fato-ou-fake/noticia/2018/10/03/e-fake-postagem-que-diz-que-empresario-nao-pagara-mais-salario-minimo-se-bolsonaro-for-eleito.ghtml	globo.com	[1045358429047590913]	-1
review_00879	https://poligrafo.sapo.pt/fact-check/lider-do-pnr-anunciou-que-nao-e-gay-e-nunca-o-foi-de-forma-consistente	sapo.pt	[1106573593209700358]	-1
review_04398	https://g1.globo.com/fato-ou-fake/noticia/2018/10/06/e-fake-mensagem-que-diz-que-haddad-fez-video-dizendo-que-jogou-a-toalha-e-que-a-eleicao-para-a-presidencia-acabou.ghtml	globo.com	[1026444596186959872]	-1
review_12783	https://oglobo.globo.com/fato-ou-fake/e-fake-que-oms-pediu-desculpas-por-erro-mudou-posicionamento-agora-recomenda-hidroxicloroquina-para-tratar-covid-19-24616662	globo.com	[1270164078456197122]	-1
review_09111	https://www.boatos.org/politica/bolsonaro-confirma-possivel-cancer-pele-desabafo.html	boatos.org	[1240766345773539328]	-1
review_01662	https://poligrafo.sapo.pt/fact-check/cerveja-puro-malte-gelada-pode-matar-celulas-cancerigenas	sapo.pt	[1240766345773539328]	-1
review_05785	https://www.bol.uol.com.br/noticias/2019/10/18/injuriar-o-presidente-do-brasil-e-crime-mas-dificilmente-leva-a-prisao.htm	uol.com.br	[1108725988995809281]	-1
review_05385	https://poligrafo.sapo.pt/fact-check/jair-bolsonaro-escreveu-comentario-desrespeitoso-sobre-a-esposa-de-emmanuel-macron	sapo.pt	[1169930350648287234]	-1
review_07803	https://poligrafo.sapo.pt/fact-check/ana-gomes-disse-que-no-ps-nao-ha-socialistas-o-que-ha-e-um-gang-de-vigaristas	sapo.pt	[1215585883254116357]	-1
review_10831	https://poligrafo.sapo.pt/fact-check/miguel-esteves-cardoso-disse-ou-escreveu-frase-homofobica-contra-orgulho-gay-que-circula-nas-redes-sociais	sapo.pt	[1001095053924864001]	-1
review_00096	https://www.aosfatos.org/noticias/nao-e-verdade-que-diretor-da-oms-recuou-de-recomendacao-de-isolamento-social/	aosfatos.org	[1241022265216716800]	-1
review_01662	https://poligrafo.sapo.pt/fact-check/cerveja-puro-malte-gelada-pode-matar-celulas-cancerigenas	sapo.pt	[1238983080603537408]	-1
review_15339	https://poligrafo.sapo.pt/fact-check/joacine-k-moreira-disse-que-homicidio-de-estudante-em-lisboa-foi-um-um-mero-assalto	sapo.pt	[1106573593209700358]	-1
review_01443	https://poligrafo.sapo.pt/fact-check/fernando-nobre-escreveu-um-texto-negacionista-da-covid-19	sapo.pt	[1001095053924864001]	-1
review_04875	https://noticias.uol.com.br/confere/ultimas-noticias/2018/09/01/eike-batista-nao-consta-como-fundador-do-partido-novo.htm	uol.com.br	[1215585883254116357]	-1
review_03165	https://piaui.folha.uol.com.br/lupa/2019/05/03/verificamos-gleisi-senna/	uol.com.br	[1215585883254116357]	-1
review_06041	https://politica.estadao.com.br/blogs/estadao-verifica/post-mistura-dados-verdadeiros-com-numeros-incorretos-sobre-financiamentos-do-bndes-nos-governos-do-pt/	estadao.com.br	[1086196654703824896]	-1
review_16047	https://www.bol.uol.com.br/noticias/2019/10/28/brasil-tecnologia-cancer-mama-sem-cirurgia.htm	uol.com.br	[1263130475167657984]	-1
review_00620	https://www.aosfatos.org/noticias/reforma-da-previdencia-nao-diminuiu-abono-salarial-pispasep-pela-metade/	aosfatos.org	[1099022532802420736]	-1
review_13476	https://piaui.folha.uol.com.br/lupa/2019/02/12/verificamos-procurado-marielle-bolsonaro/	uol.com.br	[1147167763162652673]	-1
review_15347	https://poligrafo.sapo.pt/fact-check/os-chineses-estao-a-construir-uma-ferrovia-no-brasil-por-iniciativa-do-presidente-bolsonaro	sapo.pt	[1149850274619678721]	-1
review_18214	https://www.aosfatos.org/noticias/pms-em-foto-com-flavio-e-jair-bolsonaro-nao-sao-os-milicianos-suspeitos-da-morte-de-marielle/	aosfatos.org	[1105473351244488704]	-1
review_12066	https://piaui.folha.uol.com.br/lupa/2019/01/09/verificamos-divida-globo/	uol.com.br	[1215585883254116357]	-1
review_12301	https://www.bol.uol.com.br/noticias/2019/09/20/xingar-o-presidente-e-crime-mas-dificilmente-leva-a-prisao.htm	uol.com.br	[1108725988995809281]	-1
review_14803	https://checamos.afp.com/nao-este-video-nao-mostra-um-homem-usando-um-drone-para-atingir-vizinhos-por-conta-do-som-alto	afp.com	[1150852667301912578]	-1
review_17400	https://poligrafo.sapo.pt/fact-check/obama-alertou-em-2014-que-e-muito-provavel-que-chegue-uma-doenca-que-se-transmita-pelo-ar-e-seja-mortal	sapo.pt	[1277787130362761217]	-1
review_04959	https://observador.pt/factchecks/fact-check-policia-emitiu-alerta-sobre-novo-metodo-de-assaltar-carros/	observador.pt	[1292904281205616650]	-1
review_12427	https://politica.estadao.com.br/blogs/estadao-verifica/iniciativa-de-retirar-tomadas-de-presidios-nao-e-de-sergio-moro/	estadao.com.br	[1108725988995809281]	-1
review_16761	https://piaui.folha.uol.com.br/lupa/2017/06/06/verdades-e-mentiras-sobre-o-julgamento-de-dilma-e-temer-no-tse/	uol.com.br	[1236436399844450304]	-1
review_19181	https://www.bol.uol.com.br/noticias/2019/11/28/post-mistura-dados-certos-e-errados-de-financiamentos-do-bndes-sob-o-pt.htm	uol.com.br	[1086196654703824896]	-1
review_06006	https://politica.estadao.com.br/blogs/estadao-verifica/conheca-alguns-boatos-zumbis-mentiras-que-nunca-morrem/	estadao.com.br	[1164933308163268608]	-1
review_15371	https://politica.estadao.com.br/blogs/estadao-verifica/revogacao-de-uso-emergencial-da-hidroxicloroquina-pela-fda-causa-desinformacao-nas-redes/	estadao.com.br	[1270164078456197122]	-1
review_13257	https://checamos.afp.com/nao-este-homem-nao-esta-internado-trata-se-da-cena-de-uma-serie-de-tv	afp.com	[1298755761741459459]	-1
review_14237	https://www.boatos.org/politica/sergio-moro-cafe-manha-rodrigo-maia-joice-hasselmann-apos-pedir-demissao-ministerio-justica.html	boatos.org	[1252062332726980609]	-1
review_09676	https://observador.pt/factchecks/este-e-o-despacho-do-governo-que-prepara-o-fecho-de-todas-as-escolas/	observador.pt	[1241022265216716800]	-1
review_15396	https://www.aosfatos.org/noticias/haddad-nao-prometeu-fazer-lula-presidente-do-brasil-apos-passar-para-o-segundo-turno/	aosfatos.org	[1026444596186959872]	-1
review_07781	https://www.bol.uol.com.br/noticias/2019/07/02/toffoli-nao-visitou-lula-na-prisao-mendes-telefonou-ao-ex-presidente.htm	uol.com.br	[1252062332726980609]	-1
review_08740	https://piaui.folha.uol.com.br/lupa/2020/08/27/verificamos-flavio-dino-velorio-pai-covid-19/	uol.com.br	[1298755761741459459]	-1
review_06235	https://politica.estadao.com.br/blogs/estadao-verifica/sites-publicam-entrevista-falsa-com-juiz-sergio-moro/	estadao.com.br	[1108725988995809281]	-1
review_11099	https://poligrafo.sapo.pt/fact-check/coronavirus-imagens-de-multidao-a-passear-na-povoa-de-varzim-sao-reais-e-foram-mesmo-captadas-ontem	sapo.pt	[1300460346981986304]	-1
review_11426	https://piaui.folha.uol.com.br/lupa/2020/04/27/verificamos-moro-twitter-maia/	uol.com.br	[1252360177816223745]	-1
review_12762	https://www.bol.uol.com.br/noticias/2019/08/24/alemanha-nao-pediu-a-onu-para-fazer-intervencao-armada-no-brasil.htm	uol.com.br	[1165356474266247168]	-1
review_19463	https://checamos.afp.com/esta-foto-de-um-leao-na-rua-foi-tirada-na-africa-do-sul-em-2016-e-nao-tem-relacao-com-pandemia-do	afp.com	[1247215843039215616]	-1
review_15424	https://www.bol.uol.com.br/noticias/2019/06/03/deputada-maria-do-rosario-pt-nao-chamou-moro-de-hitler-do-judiciario.htm	uol.com.br	[1263469430232711171]	-1
review_19529	https://www.aosfatos.org/noticias/foto-de-rodrigo-maia-em-evento-com-pezao-foi-registrada-em-2018/	aosfatos.org	[1252062332726980609]	-1
review_09710	https://checamos.afp.com/marcus-vinicius-silva-o-jovem-baleado-no-complexo-da-mare-foi-fotografado-segurando-uma	afp.com	[1084261085195235328]	-1
review_08422	https://www.aosfatos.org/noticias/nao-e-verdade-que-politicos-de-esquerda-mandaram-destruir-estrada-no-tocantins/	aosfatos.org	[1157842285939310592]	-1
review_05220	https://www.bol.uol.com.br/noticias/2019/05/04/montagem-que-elogia-governo-bolsonaro-nao-mostra-como-esta-obra-na-br-163.htm	uol.com.br	[1149850274619678721]	-1
review_19808	https://www.aosfatos.org/noticias/audio-de-de-bolsonaro-em-conversa-exaltada-no-hospital-e-falso/	aosfatos.org	[1042436525626150912]	-1
review_15711	https://checamos.afp.com/nao-esta-foto-nao-mostra-fidel-castro-com-o-ministro-marco-aurelio-mello	afp.com	[1016177683909304323]	-1
review_14193	https://piaui.folha.uol.com.br/lupa/2019/06/13/verificamos-telegram-hacker-manipulou-conversas-moro-dallagnol/	uol.com.br	[1139136210209841153]	-1
review_07938	https://checamos.afp.com/analise-de-imagens-da-nasa-mostra-que-ha-focos-de-incendio-na-floresta-amazonica	afp.com	[1165356474266247168]	-1
review_10466	https://www.aosfatos.org/noticias/e-falso-que-flavio-bolsonaro-ironizou-garcom-que-segurava-guarda-chuva-quando-foi-morto/	aosfatos.org	[1147167763162652673]	-1
review_06316	https://politica.estadao.com.br/blogs/estadao-verifica/pilha-de-dinheiro-e-parte-de-instalacao-artistica-e-nao-pertence-a-cristina-kirchner/	estadao.com.br	[1215374190318100483]	-1
review_12539	https://www.aosfatos.org/noticias/video-que-mostra-homem-sendo-chicoteado-e-de-2017-e-agressor-nao-e-vereador-do-pt/	aosfatos.org	[1298755761741459459]	-1
review_15941	https://checamos.afp.com/este-saque-foi-fotografado-em-2015-anos-antes-dos-protestos-pela-morte-de-george-floyd	afp.com	[1298755761741459459]	-1
review_11486	https://politica.estadao.com.br/blogs/estadao-verifica/homem-e-confundido-com-suspeito-de-matar-marielle-em-foto-com-bolsonaro-e-filho/	estadao.com.br	[1105473351244488704]	-1
review_11235	https://apublica.org/2017/05/truco-pai-de-primo-de-aecio-confirma-desabafo-ele-nao-honra-a-memoria-do-pai-e-do-avo/	apublica.org	[1016177683909304323]	-1
review_01213	https://g1.globo.com/fato-ou-fake/noticia/2018/09/20/e-fake-que-video-de-assalto-que-circula-na-web-foi-de-tentativa-de-roubo-de-crianca-na-baixada-fluminense.ghtml	globo.com	[1084261085195235328]	-1
review_13688	https://politica.estadao.com.br/blogs/estadao-verifica/posts-usam-video-de-obra-no-tocantins-para-dizer-que-esquerda-esta-destruindo-asfalto/	estadao.com.br	[1157842285939310592]	-1
review_16375	https://observador.pt/factchecks/fact-check-ha-caes-a-serem-chacinados-no-santuario-de-fatima/	observador.pt	[1076137245873225728]	-1
review_10322	https://poligrafo.sapo.pt/fact-check/marielle-franco-tirou-fotografia-abracada-a-um-dos-seus-assassinos	sapo.pt	[1105473351244488704]	-1
review_09802	https://poligrafo.sapo.pt/fact-check/rui-pinto-diz-que-tem-provas-de-um-desvio-de-600-milhoes-de-euros-do-bes	sapo.pt	[1215374190318100483]	-1
review_11068	https://poligrafo.sapo.pt/fact-check/lula-da-silva-e-dilma-rousseff-mandaram-30-bilioes-de-reais-para-fora-do-brasil	sapo.pt	[1086196654703824896]	-1
review_12240	https://g1.globo.com/fato-ou-fake/noticia/2018/11/04/e-fake-que-enem-2018-foi-cancelado-por-suspeitas-de-fraude.ghtml	globo.com	[1252360177816223745]	-1
review_18752	https://checamos.afp.com/nao-professora-que-salvou-criancas-de-creche-em-incendio-nao-foi-condecorada-por-bolsonaro	afp.com	[995666477452754944]	-1
review_10149	https://poligrafo.sapo.pt/fact-check/4299	sapo.pt	[1139136210209841153]	-1
review_18017	https://poligrafo.sapo.pt/fact-check/jose-carlos-malato-investiu-numa-plataforma-de-criptomoedas-que-pode-transformar-qualquer-um-em-milionario	sapo.pt	[1215374190318100483]	-1
review_16208	https://piaui.folha.uol.com.br/lupa/2019/08/27/verificamos-taliria-policiais/	uol.com.br	[1164933308163268608]	-1
review_10437	https://www.aosfatos.org/noticias/o-que-e-fato-e-o-que-nao-e-nas-declaracoes-de-barroso-sobre-a-previdencia/	aosfatos.org	[1098248521386475520]	-1
review_17934	https://poligrafo.sapo.pt/fact-check/jose-manuel-coelho-foi-condenado-a-tres-anos-e-meio-de-prisao-efetiva-por-dizer-a-verdade	sapo.pt	[1215374190318100483]	-1
review_02098	https://g1.globo.com/fato-ou-fake/noticia/2018/10/15/e-fake-que-prints-revelam-futuras-equipes-ministeriais-de-haddad-e-bolsonaro.ghtml	globo.com	[1252062332726980609]	-1
review_17631	https://g1.globo.com/fato-ou-fake/noticia/2018/09/26/e-fake-que-deputado-paulo-ramos-ofereceu-dinheiro-para-professoras-fazerem-campanha-contra-bolsonaro-em-video.ghtml	globo.com	[1107467130117738497]	-1
review_11269	https://www.aosfatos.org/noticias/nao-e-acusado-da-morte-de-marielle-homem-que-esta-em-foto-com-vereadora/	aosfatos.org	[1105473351244488704]	-1
review_12505	https://g1.globo.com/fato-ou-fake/noticia/2018/10/07/e-fake-que-trump-fez-post-no-twitter-em-favor-de-jair-bolsonaro.ghtml	globo.com	[1107467130117738497]	-1
review_07939	https://piaui.folha.uol.com.br/lupa/2018/11/05/verificamos-flavio-bolsonaro-garcom-morto-assumiu-risco/	uol.com.br	[1147167763162652673]	-1
review_08302	https://www.boatos.org/politica/lula-acaba-ser-expulso-franca-video.html	boatos.org	[1169930350648287234]	-1
review_08965	https://www.bol.uol.com.br/noticias/2019/01/10/nao-ha-registro-de-massacre-indigena-no-brasil-em-2019.htm	uol.com.br	[1164802352131371008]	-1
review_02140	https://www.aosfatos.org/noticias/veja-o-que-checamos-no-debate-da-redetv-em-sp/	aosfatos.org	[1183364070331879424]	-1
review_02268	https://piaui.folha.uol.com.br/lupa/2020/07/02/verificamos-limao-melao-covid/	uol.com.br	[1293592445893128200]	-1
review_01391	https://politica.estadao.com.br/blogs/estadao-verifica/publicacao-distorce-informacoes-sobre-protocolos-para-uso-de-medicamentos-contra-a-covid-19/	estadao.com.br	[1263130475167657984]	-1
review_19130	https://www.bol.uol.com.br/noticias/2019/07/22/video-de-bolsonaro-em-quarto-de-hotel-minusculo-no-japao-e-antigo.htm	uol.com.br	[1107467130117738497]	-1
review_06970	https://checamos.afp.com/e-exagerado-afirmar-que-costa-rica-eliminara-plasticos-de-uso-unico-e-emissoes-de-carbono-ate-2021	afp.com	[1193598010720227329]	-1
review_13411	https://g1.globo.com/fato-ou-fake/noticia/2018/10/18/e-fake-que-haddad-disse-neste-2o-turno-que-crise-so-acaba-com-lula-na-presidencia.ghtml	globo.com	[1052710832474284032]	-1
review_04352	https://politica.estadao.com.br/blogs/estadao-verifica/presidente-da-oab-nao-posou-para-foto-com-cesare-battisti/	estadao.com.br	[5808210795]	-1
review_02403	https://observador.pt/factchecks/governo-perdoou-mesmo-metade-do-emprestimo-a-banca/	observador.pt	[1082296529434697728]	-1
review_10136	https://www.aosfatos.org/noticias/ao-comparar-mortes-por-covid-19-em-mg-e-sp-posts-ignoram-volume-de-testes-e-subnotificacao/	aosfatos.org	[1294027549459218436]	-1
review_03730	https://politica.estadao.com.br/blogs/estadao-verifica/e-falso-que-video-mostre-encontro-de-gilmar-e-mandetta-em-portugal/	estadao.com.br	[1119766061061160960]	-1
review_07033	https://poligrafo.sapo.pt/fact-check/centeno-diz-que-a-venda-do-novo-banco-foi-feita-pelo-fundo-de-resolucao-e-nao-pelo-governo-confirma-se	sapo.pt	[1082296529434697728]	-1
review_17251	https://poligrafo.sapo.pt/fact-check/os-piores-canalhas-estao-na-politica-moita-flores-fez-esta-afirmacao	sapo.pt	[1245378103934889984]	-1
review_07209	https://piaui.folha.uol.com.br/lupa/2019/05/23/verificamos-armas-santa-catarina/	uol.com.br	[1164802352131371008]	-1
review_07234	https://politica.estadao.com.br/blogs/estadao-verifica/policia-rodoviaria-federal-desmente-boato-sobre-atentado-em-brumadinho/	estadao.com.br	[1088902958392188929]	-1
review_19154	https://poligrafo.sapo.pt/fact-check/jose-gusmao-no-twitter-cds-so-quer-conhecer-devedores-da-cgd-e-nao-os-dos-restantes-bancos-verdadeiro-ou-falso	sapo.pt	[1082296529434697728]	-1
review_10696	https://piaui.folha.uol.com.br/lupa/2019/01/18/verificamos-carlos-bolsonaro-12-anos/	uol.com.br	[1147167763162652673]	-1
review_14343	https://noticias.uol.com.br/confere/ultimas-noticias/2018/06/22/golpe-fala-que-caixa-liberou-milhoes-de-reais-em-impostos-mas-e-virus.htm	uol.com.br	[1245378103934889984]	-1
review_08256	https://www.boatos.org/brasil/regiao-sul-alerta-frio-extremo-temperaturas-de-15oc-50-anos.html	boatos.org	[1214187981671718914]	-1
review_13065	https://politica.estadao.com.br/blogs/estadao-verifica/caixa-nao-envia-links-por-whatsapp-ou-facebook-para-desbloqueio-do-auxilio-emergencial/	estadao.com.br	[1245378103934889984]	-1
review_17211	https://politica.estadao.com.br/blogs/estadao-verifica/incendios-na-australia-boato-tenta-diminuir-influencia-das-mudancas-climaticas/	estadao.com.br	[1214187981671718914]	-1
review_19880	https://politica.estadao.com.br/blogs/estadao-verifica/estudos-falharam-em-provar-beneficio-da-cloroquina-para-tratamento-da-covid-19/	estadao.com.br	[1284493661791715330]	-1
review_06599	https://politica.estadao.com.br/blogs/estadao-verifica/ainda-nao-ha-cura-oficial-para-a-covid-19-tratamento-com-corticoides-nao-tem-estudo-publicado/	estadao.com.br	[1293592445893128200]	-1
review_03814	https://projetocomprova.com.br/publica%C3%A7%C3%B5es/post-mistura-dados-verdadeiros-com-numeros-incorretos-sobre-financiamentos-do-bndes-nos-governos-do-pt/	projetocomprova.com.br	[1086196654703824896]	-1
review_01213	https://g1.globo.com/fato-ou-fake/noticia/2018/09/20/e-fake-que-video-de-assalto-que-circula-na-web-foi-de-tentativa-de-roubo-de-crianca-na-baixada-fluminense.ghtml	globo.com	[1154327423363801088]	-1
review_13460	https://poligrafo.sapo.pt/fact-check/fotografias-de-medicos-a-dormir-devido-a-exaustao-foram-captadas-em-portugal	sapo.pt	[1052710832474284032]	-1
review_12280	https://www.bol.uol.com.br/noticias/2019/03/26/greve-caminhoneiros-dia-30-de-marco.htm	uol.com.br	[1245378103934889984]	-1
review_18321	https://checamos.afp.com/nao-este-tuite-e-uma-montagem-o-aplicativo-nao-publicou-que-mensagens-foram-alteradas-por-hackers	afp.com	[1139136210209841153]	-1
review_15965	https://piaui.folha.uol.com.br/lupa/2017/07/05/gilmar-mendes-contradicoes/	uol.com.br	[1236436399844450304]	-1
